Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN,VOLUME
2016-02-25,195.54,195.55,192.83,193.73,110728317
2016-02-26,195.0892,196.68,194.9,196.57,129833663
2016-02-29,193.56,196.23,193.33,195.11,125918102
2016-03-01,198.11,198.21,194.4542,195.01,141799687
2016-03-02,199,199.06,197.25,197.74,102414960
2016-03-03,199.775,199.795,198.11,198.79,95172197
2016-03-04,200.43,201.35,199.03,200.01,129293601
2016-03-07,200.59,201.07,199.25,199.34,100218998
2016-03-08,198.4,199.92,198.21,199.32,123974866
2016-03-09,199.38,199.79,198.43,199.36,94801213
2016-03-10,199.54,201.07,197.38,199.96,156838697
2016-03-11,202.76,202.81,199.5179,201.26,137964528
2016-03-14,202.5,203.04,201.77,202.16,73611974
2016-03-15,202.17,202.5307,201.05,201.36,93169090
2016-03-16,203.34,203.82,201.55,201.6,129303179
2016-03-17,204.63,205.23,202.77,203.24,134278505
2016-03-18,204.38,204.78,203.8,204.17,138372404
2016-03-21,204.67,204.94,203.8,204.07,72926659
2016-03-22,204.56,205.23,203.57,203.76,97471939
2016-03-23,203.2092,204.33,203.01,204.11,81052455
2016-03-24,203.12,203.16,201.74,202,84360853
2016-03-25,203.12,203.16,201.74,202,84360853
2016-03-28,203.24,203.86,202.705,203.61,62408185
2016-03-29,205.1208,205.25,202.4,202.76,92922863
2016-03-30,206.02,206.87,205.59,206.3,86365310
2016-03-31,205.52,206.41,205.33,205.91,94584110
2016-04-01,206.92,207.14,203.98,204.35,114423478
2016-04-04,206.25,207.07,205.89,206.83,63496969
2016-04-05,204.1892,206.2642,203.89,204.67,99662158
2016-04-06,206.42,206.49,203.98,204.29,91839761
2016-04-07,203.95,205.56,203.09,205.14,113859037
2016-04-08,204.4992,205.85,203.87,205.34,95040598
2016-04-11,204.0201,206.07,203.91,205.25,83757486
2016-04-12,205.92,206.25,203.7,204.22,115350567
2016-04-13,208.0008,208.1,206.84,207,96336433
2016-04-14,208.01,208.6,207.6,208.07,65212883
2016-04-15,207.78,208.1721,207.4,208.01,75761615
2016-04-18,209.2392,209.28,207,207.14,82530960
2016-04-19,209.9,210.2,208.94,209.74,88316060
2016-04-20,210.1,210.92,209.39,209.95,81100314
2016-04-21,208.97,210.25,208.65,210.12,85695041
2016-04-22,208.97,209.29,207.91,208.55,99251724
2016-04-25,208.61,208.66,207.54,208.26,66166494
2016-04-26,208.9192,209.52,208.36,209.04,75864174
2016-04-27,209.35,209.81,208.05,208.47,77329437
2016-04-28,207.4475,209.76,206.96,208.46,97216169
2016-04-29,206.3308,207.13,205.03,206.72,142424137
2016-05-02,207.97,208.18,206.41,206.92,62188015
2016-05-03,206.1592,206.8,205.28,206.52,106422142
2016-05-04,205.01,205.85,204.42,204.99,92243810
2016-05-05,204.97,205.98,204.47,205.56,67619222
2016-05-06,205.72,205.77,203.88,204.06,89315004
2016-05-09,205.8892,206.4,205.36,205.57,74374922
2016-05-10,208.45,208.5,206.64,206.72,77472207
2016-05-11,206.5,208.54,206.5,207.91,81726989
2016-05-12,206.56,207.4899,205.37,207.29,89586308
2016-05-13,204.76,206.86,204.38,206.21,96474630
2016-05-16,206.78,207.34,204.89,204.96,77486827
2016-05-17,204.8508,206.8,204.23,206.46,114924940
2016-05-18,204.91,206.3,203.63,204.44,123493379
2016-05-19,204.2,204.54,202.78,204.06,115430507
2016-05-20,205.49,206.1,204.86,204.92,104990408
2016-05-23,205.21,205.84,204.985,205.51,58682576
2016-05-24,207.87,208.24,206.14,206.17,93537808
2016-05-25,209.28,209.77,207.8691,208.67,79221525
2016-05-26,209.34,209.71,208.97,209.44,55280699
2016-05-27,210.24,210.25,209.47,209.53,64211214
2016-05-30,210.24,210.25,209.47,209.53,64211214
2016-05-31,209.84,210.69,209.18,210.56,109879380
2016-06-01,210.27,210.48,208.89,209.12,69936215
2016-06-02,210.91,210.93,209.2399,209.8,63044749
2016-06-03,210.28,210.69,208.86,210.25,101757126
2016-06-06,211.35,211.77,210.51,210.7,64887045
2016-06-07,211.68,212.34,211.5,211.525,60974761
2016-06-08,212.37,212.52,211.6899,211.84,66170920
2016-06-09,212.08,212.22,211.19,211.51,73786869
2016-06-10,210.07,210.86,209.43,210.46,113829158
2016-06-13,208.4492,210.37,208.35,209.36,117751153
2016-06-14,208.04,208.74,206.9199,208,125059286
2016-06-15,207.75,209.36,207.53,208.54,109124496
2016-06-16,208.37,208.57,205.59,206.73,149533065
2016-06-17,206.52,207.2,205.75,207.17,117055748
2016-06-20,207.85,209.61,207.75,208.82,82789603
2016-06-21,208.44,208.92,207.78,208.3,72461663
2016-06-22,208.1,209.5,207.93,208.65,95560471
2016-06-23,210.81,210.87,209.27,209.81,102731356
2016-06-24,203.13,210.8463,202.72,203.63,333444397
2016-06-27,199.6,201.6,198.65,201.59,248988660
2016-06-28,203.1997,203.23,201.12,201.48,159382399
2016-06-29,206.66,206.93,204.72,204.84,137328614
2016-06-30,209.475,209.54,206.56,207.21,165021948
2016-07-01,209.9208,210.49,209.29,209.36,106055333
2016-07-04,209.9208,210.49,209.29,209.36,106055333
2016-07-05,208.41,209.08,207.71,208.95,109803713
2016-07-06,209.66,209.8,207.06,207.83,96021491
2016-07-07,209.526,210.6495,208.63,209.87,85521425
2016-07-08,212.65,212.94,210.7785,211.05,133970972
2016-07-11,213.4,214.07,212.95,213.19,73633937
2016-07-12,214.95,215.3,213.4308,214.53,101275629
2016-07-13,214.92,215.45,214.35,215.44,87324129
2016-07-14,216.12,216.67,215.66,216.4,91230870
2016-07-15,215.83,217.0125,215.308,216.78,107155401
2016-07-18,216.4092,216.6,215.67,215.97,58725918
2016-07-19,216.19,216.23,215.63,215.92,54345728
2016-07-20,217.085,217.37,216.24,216.75,58159457
2016-07-21,216.265,217.22,215.75,216.96,67777310
2016-07-22,217.24,217.3,216.1,216.41,62787477
2016-07-25,216.65,217.06,215.97,217,55873147
2016-07-26,216.75,217.17,215.76,216.53,70080493
2016-07-27,216.52,217.27,215.62,217.19,84083893
2016-07-28,216.77,217.11,215.75,216.29,65035718
2016-07-29,217.12,217.54,216.13,216.46,79519436
2016-08-01,216.94,217.65,216.405,217.19,73311422
2016-08-02,215.5492,216.83,214.57,216.65,92295506
2016-08-03,216.18,216.245,215.13,215.48,53993626
2016-08-04,216.4097,216.78,214.25,216.31,46585528
2016-08-05,218.18,218.23,217.07,217.21,71892161
2016-08-08,218.05,218.52,217.74,218.4,39906479
2016-08-09,218.18,218.76,217.8,218.13,51251728
2016-08-10,217.64,218.4038,217.23,218.31,57941092
2016-08-11,218.65,218.94,217.95,218.26,72504270
2016-08-12,218.46,218.71,217.99,218.29,61313544
2016-08-15,219.09,219.5,218.88,218.89,49813482
2016-08-16,217.96,218.68,217.96,218.6,53213621
2016-08-17,218.37,218.53,217.02,218,75134339
2016-08-18,218.86,218.9,218.21,218.34,52989266
2016-08-19,218.54,218.75,217.74,218.31,75443004
2016-08-22,218.53,218.8,217.83,218.26,61368766
2016-08-23,218.97,219.6,218.9,219.25,53399159
2016-08-24,217.85,218.91,217.36,218.8,71728949
2016-08-25,217.7,218.19,217.22,217.4,69224776
2016-08-26,217.29,219.12,216.25,217.92,122506348
2016-08-29,218.3608,218.665,217.4,217.44,70502167
2016-08-30,218,218.59,217.35,218.26,58114543
2016-08-31,217.38,217.75,216.465,217.61,85269453
2016-09-01,217.39,217.73,216.03,217.37,97844207
2016-09-02,218.37,218.87,217.7,218.39,79293856
2016-09-05,218.37,218.87,217.7,218.39,79293856
2016-09-06,219.0308,219.12,217.86,218.7,56702089
2016-09-07,219.01,219.22,218.3,218.84,76554855
2016-09-08,218.51,218.94,218.15,218.62,74102880
2016-09-09,213.28,217.03,213.25,216.97,221589073
2016-09-12,216.34,216.81,212.31,212.39,168110913
2016-09-13,213.23,215.1499,212.5,214.84,182828839
2016-09-14,213.15,214.7,212.5,213.29,134185491
2016-09-15,215.28,215.73,212.75,212.96,145736123
2016-09-16,213.37,213.69,212.57,213.48,155236354
2016-09-19,213.41,214.88,213.03,214.13,80250490
2016-09-20,213.42,214.59,213.38,214.41,69665279
2016-09-21,215.82,216.03,213.44,214.24,110284425
2016-09-22,217.18,217.53,216.71,217,76678713
2016-09-23,215.99,216.88,215.88,216.72,73630921
2016-09-26,214.24,215.23,214.01,215.02,89827305
2016-09-27,215.57,215.68,213.62,214.05,78494829
2016-09-28,216.64,216.82,214.71,215.83,87411015
2016-09-29,214.68,216.87,214.04,216.4,128070615
2016-09-30,216.3,217.12,215.36,215.65,117202914
2016-10-03,215.78,216.04,215.04,215.82,83512057
2016-10-04,214.68,216.17,213.99,215.91,119948052
2016-10-05,215.63,216.13,215.33,215.41,72815963
2016-10-06,215.78,216.04,214.735,215.37,62927376
2016-10-07,215.04,216.3,214.19,216.1,89788255
2016-10-10,216.16,216.7,215.985,216.155,51855023
2016-10-11,213.43,215.74,212.58,215.66,130367373
2016-10-12,213.71,214.32,213.01,213.59,73866117
2016-10-13,213.01,213.59,211.21,212.16,101356960
2016-10-14,213.12,214.69,213.03,214.15,93346237
2016-10-17,212.38,213.39,212.17,213.09,58275674
2016-10-18,213.71,214.31,213.27,214.24,76869656
2016-10-19,214.28,214.64,213.6,214.02,66519224
2016-10-20,213.88,214.53,213.11,213.87,73639830
2016-10-21,213.98,214.08,212.76,212.96,89089092
2016-10-24,214.89,215.32,214.48,215,60146592
2016-10-25,214.17,214.98,213.98,214.68,66542329
2016-10-26,213.74,214.42,212.93,213.21,75705478
2016-10-27,213.17,214.62,213.08,214.58,77220213
2016-10-28,212.54,213.93,211.71,213.14,140623183
2016-10-31,212.55,213.19,212.36,212.93,61272507
2016-11-01,211.01,212.99,209.6,212.93,122781818
2016-11-02,209.74,211.1,209.23,210.65,103330806
2016-11-03,208.78,210.24,208.46,209.99,88939346
2016-11-04,208.55,209.89,208.38,208.91,109122059
2016-11-07,213.15,213.19,211.3,211.45,109794861
2016-11-08,214.11,214.77,212.38,212.69,106772138
2016-11-09,216.3792,217.1,212.34,212.37,258428972
2016-11-10,216.92,218.31,215.22,217.3,172113313
2016-11-11,216.42,216.7,215.32,216.08,100552732
2016-11-14,216.59,217.27,215.72,217.03,94579982
2016-11-15,218.28,218.28,216.8,217.04,91652580
2016-11-16,217.87,218.14,217.42,217.56,65617697
2016-11-17,218.99,219.06,217.92,218.05,69797191
2016-11-18,218.5,219.27,218.29,219.07,86265751
2016-11-21,220.15,220.18,219,219.17,72402638
2016-11-22,220.58,220.79,219.73,220.51,67428957
2016-11-23,220.7,220.76,219.75,219.98,56620237
2016-11-24,220.7,220.76,219.75,219.98,56620237
2016-11-25,221.52,221.56,221.01,221.1,37872255
2016-11-28,220.48,221.48,220.36,221.16,76572511
2016-11-29,220.91,221.44,220.17,220.52,69886690
2016-11-30,220.38,221.82,220.31,221.63,113291793
2016-12-01,219.57,220.73,219.15,220.73,79040487
2016-12-02,219.68,220.25,219.26,219.67,74840347
2016-12-05,221,221.4,220.42,220.65,67837821
2016-12-06,221.7,221.7441,220.662,221.22,59877377
2016-12-07,224.6,224.67,221.38,221.52,110738050
2016-12-08,225.15,225.7,224.26,224.57,99714387
2016-12-09,226.51,226.53,225.37,225.41,88005766
2016-12-12,226.25,226.96,225.76,226.4,102016125
2016-12-13,227.76,228.34,227,227.02,110477485
2016-12-14,225.88,228.23,225.365,227.41,142501812
2016-12-15,226.81,227.81,225.8904,226.16,124972554
2016-12-16,225.04,226.08,224.67,226.01,156420152
2016-12-19,225.53,226.02,225.08,225.24,90341147
2016-12-20,226.4,226.57,225.88,226.16,89838810
2016-12-21,225.77,226.45,225.77,226.25,67909039
2016-12-22,225.38,225.74,224.92,225.6,56219071
2016-12-23,225.71,225.72,225.21,225.43,36697822
2016-12-26,225.71,225.72,225.21,225.43,36697822
2016-12-27,226.27,226.73,226,226.02,42672487
2016-12-28,224.4,226.59,224.27,226.57,64095014
2016-12-29,224.35,224.89,223.84,224.48,48696080
2016-12-30,223.53,224.83,222.73,224.73,108998328
2017-01-02,223.53,224.83,222.73,224.73,108998328
2017-01-03,225.24,225.83,223.8837,225.04,91366522
2017-01-04,226.58,226.75,225.61,225.62,78744433
2017-01-05,226.4,226.58,225.48,226.27,78379012
2017-01-06,227.21,227.75,225.9,226.53,71559922
2017-01-09,226.46,227.0701,226.4163,226.91,46939676
2017-01-10,226.46,227.45,226.01,226.48,63771939
2017-01-11,227.1,227.1,225.59,226.36,74650016
2017-01-12,226.53,226.75,224.955,226.5,72113181
2017-01-13,227.05,227.4,226.69,226.73,62717865
2017-01-16,227.05,227.4,226.69,226.73,62717865
2017-01-17,226.25,226.78,225.8,226.31,61240814
2017-01-18,226.75,226.8,225.9,226.535,54793302
2017-01-19,225.91,227,225.41,226.84,66608787
2017-01-20,226.74,227.31,225.9719,226.7,129168623
2017-01-23,226.15,226.805,225.27,226.35,75061645
2017-01-24,227.6,228.08,226.27,226.4,95555295
2017-01-25,229.57,229.57,228.51,228.7,84437712
2017-01-26,229.33,229.71,229.01,229.4,59970719
2017-01-27,228.97,229.59,228.76,229.42,59711118
2017-01-30,227.55,228.2,226.41,228.17,79737252
2017-01-31,227.53,227.6,226.32,226.98,75880805
2017-02-01,227.62,228.59,226.94,228.255,79117651
2017-02-02,227.77,228.1,226.82,227.2,69657560
2017-02-03,229.34,229.55,228.46,228.82,80563168
2017-02-06,228.93,229.326,228.54,228.87,57790108
2017-02-07,228.94,229.6556,228.72,229.38,57931151
2017-02-08,229.24,229.39,228.31,228.61,51566218
2017-02-09,230.6,230.95,229.52,229.56,65955245
2017-02-10,231.51,231.77,230.6216,231,66015892
2017-02-13,232.77,233.07,232.05,232.08,55182050
2017-02-14,233.7,233.71,232.16,232.56,71108983
2017-02-15,234.92,235.14,233.39,233.45,86785826
2017-02-16,234.72,235.155,233.85,234.96,84722437
2017-02-17,235.09,235.09,233.93,233.95,77204104
2017-02-20,235.09,235.09,233.93,233.95,77204104
2017-02-21,236.49,236.69,235.51,235.52,88946051
2017-02-22,236.28,236.54,235.83,236.02,62115185
2017-02-23,236.44,236.9,235.56,236.88,74615902
2017-02-24,236.74,236.7932,235.41,235.46,82381612
2017-02-27,237.11,237.31,236.35,236.64,56515440
2017-02-28,236.47,236.95,236.015,236.67,96961938
2017-03-01,239.78,240.32,238.37,238.39,149158170
2017-03-02,238.27,239.57,238.21,239.56,70245978
2017-03-03,238.42,238.61,237.73,238.17,81974300
2017-03-06,237.71,238.12,237.01,237.5,55391533
2017-03-07,237,237.77,236.76,237.36,65103737
2017-03-08,236.56,237.64,236.4,237.34,78168795
2017-03-09,236.86,237.24,235.74,236.7,90683918
2017-03-10,237.69,238.02,236.59,237.97,81991652
2017-03-13,237.81,237.86,237.24,237.62,57256824
2017-03-14,236.9,237.24,236.19,237.18,59880778
2017-03-15,238.95,239.44,237.29,237.56,96081750
2017-03-16,238.48,239.2,238.1,239.11,78343951
2017-03-17,237.03,237.97,237.03,237.75,89002111
2017-03-20,236.77,237.36,236.32,237.03,52536979
2017-03-21,233.73,237.61,233.58,237.47,131809275
2017-03-22,234.28,234.61,233.05,233.77,97569204
2017-03-23,234.03,235.34,233.6,234,100410277
2017-03-24,233.86,235.04,232.96,234.38,112504853
2017-03-27,233.62,233.92,231.61,231.93,87454452
2017-03-28,235.32,235.81,233.14,233.27,93483915
2017-03-29,235.54,235.81,234.725,234.99,61950354
2017-03-30,236.29,236.52,235.27,235.47,56737890
2017-03-31,235.74,236.51,235.68,235.9,73733094
2017-04-03,235.33,236.03,233.91,235.8,85546486
2017-04-04,235.48,235.58,234.555,235,56466195
2017-04-05,234.78,237.39,234.54,236.26,108800604
2017-04-06,235.44,236.04,234.425,234.94,69135757
2017-04-07,235.2,236,234.64,235.15,74412311
2017-04-10,235.34,236.255,234.73,235.36,67615302
2017-04-11,235.06,235.18,233.34,234.9,88045276
2017-04-12,234.03,234.96,233.77,234.74,81864436
2017-04-13,232.51,234.49,232.51,233.64,92880394
2017-04-14,232.51,234.49,232.51,233.64,92880394
2017-04-17,234.57,234.57,232.88,233.11,68405367
2017-04-18,233.87,234.49,233.08,233.72,83225821
2017-04-19,233.44,234.95,233.18,234.52,68699868
2017-04-20,235.34,235.845,233.78,234.15,92572186
2017-04-21,234.59,235.31,234.13,235.25,110389847
