Dates,PX_LAST,PX_HIGH,PX_LOW,OPEN
2015-12-14,2.2217,2.2305,2.1357,2.1445
2015-12-15,2.2658,2.2888,2.2005,2.2182
2015-12-16,2.296,2.328,2.2481,2.264
2015-12-17,2.2234,2.2835,2.2216,2.2818
2015-12-18,2.204,2.2322,2.1759,2.2287
2015-12-21,2.1917,2.2234,2.1706,2.2005
2015-12-22,2.2357,2.2375,2.1828,2.1934
2015-12-23,2.2534,2.2782,2.2304,2.234
2015-12-24,2.241,2.2641,2.2375,2.2534
2015-12-25,2.241,2.241,2.241,2.241
2015-12-28,2.2304,2.2552,2.2109,2.2516
2015-12-29,2.305,2.3175,2.2198,2.2286
2015-12-30,2.2943,2.3228,2.2836,2.2979
2015-12-31,2.2694,2.305,2.2641,2.2926
2016-01-01,2.2694,2.2694,2.2694,2.2694
2016-01-04,2.2428,2.2908,2.1985,2.2854
2016-01-05,2.2357,2.2623,2.2215,2.2392
2016-01-06,2.1702,2.2428,2.1667,2.2321
2016-01-07,2.1455,2.1984,2.1174,2.1808
2016-01-08,2.1156,2.2108,2.1103,2.1508
2016-01-11,2.1754,2.1772,2.1085,2.1226
2016-01-12,2.1032,2.1984,2.0787,2.1719
2016-01-13,2.0927,2.1489,2.0402,2.1155
2016-01-14,2.0874,2.1207,2.0472,2.0752
2016-01-15,2.0347,2.0996,1.9843,2.0979
2016-01-18,2.0347,2.0347,2.0347,2.0347
2016-01-19,2.0556,2.0854,2.0173,2.0347
2016-01-20,1.9824,2.0539,1.9374,2.0539
2016-01-21,2.0311,2.0328,1.9546,1.9928
2016-01-22,2.0519,2.087,2.0119,2.0311
2016-01-25,2.0012,2.0624,2.0012,2.0554
2016-01-26,1.9942,2.0256,1.9594,2.0012
2016-01-27,1.9993,2.05,1.9785,1.9872
2016-01-28,1.9784,2.0359,1.9697,1.9959
2016-01-29,1.9209,1.9888,1.9088,1.9836
2016-02-01,1.9486,1.9642,1.9052,1.9296
2016-02-02,1.8448,1.9503,1.8448,1.9399
2016-02-03,1.8861,1.8947,1.7916,1.8465
2016-02-04,1.8395,1.9084,1.8395,1.8792
2016-02-05,1.8357,1.8943,1.822,1.8446
2016-02-08,1.7483,1.8684,1.7312,1.8478
2016-02-09,1.726,1.7652,1.6803,1.7414
2016-02-10,1.6681,1.7719,1.6681,1.7294
2016-02-11,1.6591,1.7035,1.5286,1.7035
2016-02-12,1.7481,1.7567,1.6437,1.6573
2016-02-15,1.7481,1.7481,1.7481,1.7481
2016-02-16,1.7723,1.7999,1.7413,1.7481
2016-02-17,1.819,1.8451,1.7379,1.7775
2016-02-18,1.7396,1.8278,1.7345,1.8086
2016-02-19,1.7449,1.7828,1.7173,1.7362
2016-02-22,1.7518,1.7812,1.7431,1.7449
2016-02-23,1.7225,1.8124,1.7122,1.7535
2016-02-24,1.7484,1.7536,1.6454,1.7174
2016-02-25,1.7157,1.757,1.6762,1.7501
2016-02-26,1.7623,1.7814,1.7123,1.7209
2016-02-29,1.7347,1.7658,1.7278,1.7537
2016-03-01,1.8249,1.8353,1.7003,1.7365
2016-03-02,1.8406,1.8703,1.8005,1.8127
2016-03-03,1.8337,1.8616,1.8128,1.8319
2016-03-04,1.8741,1.9004,1.8164,1.8337
2016-03-07,1.9057,1.918,1.8741,1.8758
2016-03-08,1.8287,1.9075,1.8026,1.9039
2016-03-09,1.876,1.8953,1.8235,1.8252
2016-03-10,1.9323,1.95,1.8533,1.876
2016-03-11,1.9839,1.9839,1.9147,1.9306
2016-03-14,1.9592,1.984,1.9397,1.9839
2016-03-15,1.9699,1.9734,1.9133,1.9574
2016-03-16,1.9081,1.9966,1.9063,1.9681
2016-03-17,1.8958,1.9169,1.8519,1.9028
2016-03-18,1.8732,1.8994,1.8609,1.8976
2016-03-21,1.9155,1.9226,1.8662,1.8732
2016-03-22,1.9403,1.9439,1.8786,1.919
2016-03-23,1.8786,1.9527,1.8698,1.9474
2016-03-24,1.9,1.9,1.8507,1.8804
2016-03-25,1.9,1.9,1.9,1.9
2016-03-28,1.886,1.9196,1.8613,1.9106
2016-03-29,1.8035,1.8966,1.7983,1.8772
2016-03-30,1.8228,1.8597,1.8018,1.807
2016-03-31,1.7687,1.8299,1.7669,1.8123
2016-04-01,1.7705,1.8125,1.76,1.7687
2016-04-04,1.7618,1.7898,1.7513,1.7635
2016-04-05,1.7201,1.7618,1.7131,1.7601
2016-04-06,1.7549,1.7724,1.727,1.7305
2016-04-07,1.6889,1.7671,1.6837,1.7532
2016-04-08,1.7167,1.7358,1.6975,1.6975
2016-04-11,1.7254,1.7533,1.6959,1.7271
2016-04-12,1.7761,1.7831,1.7237,1.7272
2016-04-13,1.7639,1.7954,1.7551,1.7778
2016-04-14,1.7919,1.8025,1.7499,1.7691
2016-04-15,1.7518,1.7972,1.7378,1.7849
2016-04-18,1.7711,1.7851,1.7203,1.7238
2016-04-19,1.7851,1.8045,1.7693,1.7816
2016-04-20,1.845,1.8574,1.7519,1.7764
2016-04-21,1.861,1.8894,1.8309,1.838
2016-04-22,1.8878,1.8949,1.8453,1.8646
2016-04-25,1.9128,1.9128,1.863,1.8878
2016-04-26,1.9271,1.9396,1.8879,1.9056
2016-04-27,1.8508,1.9217,1.849,1.92
2016-04-28,1.8243,1.8703,1.8101,1.8437
2016-04-29,1.8333,1.874,1.8138,1.8227
2016-05-02,1.8723,1.8723,1.8086,1.8262
2016-05-03,1.7963,1.8671,1.7804,1.8617
2016-05-04,1.7752,1.8157,1.7681,1.7981
2016-05-05,1.7453,1.807,1.733,1.777
2016-05-06,1.7789,1.7841,1.7033,1.7523
2016-05-09,1.7507,1.7894,1.7454,1.7877
2016-05-10,1.7613,1.7736,1.7454,1.7525
2016-05-11,1.7367,1.7684,1.7192,1.7631
2016-05-12,1.7516,1.7636,1.7138,1.7206
2016-05-13,1.7001,1.7533,1.6984,1.7499
2016-05-16,1.7533,1.7551,1.6984,1.6984
2016-05-17,1.7723,1.7741,1.7344,1.7499
2016-05-18,1.8538,1.8852,1.762,1.7706
2016-05-19,1.8487,1.8818,1.8278,1.8469
2016-05-20,1.8384,1.8663,1.8348,1.8487
2016-05-23,1.835,1.8559,1.8159,1.8349
2016-05-24,1.8629,1.8786,1.8194,1.8367
2016-05-25,1.8664,1.8804,1.8473,1.8594
2016-05-26,1.8282,1.8683,1.8195,1.8595
2016-05-27,1.851,1.8528,1.8197,1.8316
2016-05-30,1.851,1.851,1.851,1.851
2016-05-31,1.8458,1.8878,1.8284,1.851
2016-06-01,1.8354,1.8546,1.8024,1.8441
2016-06-02,1.7989,1.839,1.7937,1.8354
2016-06-03,1.7004,1.8111,1.6953,1.8059
2016-06-06,1.7367,1.7401,1.7021,1.7021
2016-06-07,1.7177,1.7419,1.7022,1.7315
2016-06-08,1.7022,1.7194,1.6953,1.716
2016-06-09,1.6867,1.7074,1.6575,1.7005
2016-06-10,1.6404,1.6816,1.625,1.6798
2016-06-13,1.6096,1.6387,1.6078,1.6215
2016-06-14,1.613,1.6232,1.5652,1.6096
2016-06-15,1.572,1.6352,1.5703,1.613
2016-06-16,1.5788,1.5788,1.5159,1.5669
2016-06-17,1.6078,1.6198,1.5805,1.589
2016-06-20,1.6886,1.6886,1.6404,1.6541
2016-06-21,1.7059,1.7094,1.6593,1.6714
2016-06-22,1.6852,1.7094,1.6783,1.6973
2016-06-23,1.7458,1.7476,1.6921,1.7007
2016-06-24,1.5599,1.7007,1.4041,1.6783
2016-06-27,1.4377,1.5241,1.4343,1.5054
2016-06-28,1.4664,1.4799,1.4259,1.4377
2016-06-29,1.5155,1.5155,1.4528,1.463
2016-06-30,1.4697,1.5444,1.4511,1.5087
2016-07-01,1.4441,1.4712,1.3784,1.468
2016-07-04,1.4441,1.4441,1.4441,1.4441
2016-07-05,1.375,1.4441,1.3549,1.4441
2016-07-06,1.3682,1.3934,1.318,1.3666
2016-07-07,1.385,1.4203,1.3531,1.3682
2016-07-08,1.3579,1.4388,1.3447,1.3867
2016-07-11,1.4303,1.4337,1.3562,1.3629
2016-07-12,1.51,1.5288,1.4184,1.4252
2016-07-13,1.4743,1.5083,1.4573,1.5083
2016-07-14,1.5356,1.5493,1.459,1.4709
2016-07-15,1.5509,1.599,1.5151,1.5168
2016-07-18,1.5818,1.6025,1.5543,1.5561
2016-07-19,1.5526,1.5732,1.5355,1.5715
2016-07-20,1.5801,1.5939,1.544,1.5578
2016-07-21,1.556,1.6266,1.5526,1.5784
2016-07-22,1.5663,1.599,1.5354,1.5474
2016-07-25,1.5731,1.5904,1.5525,1.5697
2016-07-26,1.5611,1.5869,1.5353,1.568
2016-07-27,1.4976,1.5886,1.4959,1.5611
2016-07-28,1.5044,1.5336,1.4907,1.501
2016-07-29,1.4531,1.5627,1.448,1.4993
2016-08-01,1.5214,1.5249,1.4599,1.4616
2016-08-02,1.5558,1.5713,1.5094,1.518
2016-08-03,1.542,1.5696,1.5283,1.5558
2016-08-04,1.5008,1.5541,1.4819,1.542
2016-08-05,1.5885,1.5902,1.4853,1.5008
2016-08-08,1.592,1.6145,1.5695,1.5937
2016-08-09,1.547,1.5954,1.5333,1.5885
2016-08-10,1.5074,1.5436,1.4989,1.5436
2016-08-11,1.5593,1.5746,1.4932,1.5017
2016-08-12,1.5135,1.561,1.4781,1.5593
2016-08-15,1.5576,1.5593,1.4966,1.5084
2016-08-16,1.5746,1.5848,1.5135,1.5525
2016-08-17,1.5491,1.5866,1.5355,1.5627
2016-08-18,1.5356,1.5644,1.5237,1.5355
2016-08-19,1.5781,1.5918,1.5339,1.5457
2016-08-22,1.5424,1.5986,1.5339,1.5781
2016-08-23,1.5458,1.5696,1.5254,1.5475
2016-08-24,1.5611,1.5679,1.5407,1.5526
2016-08-25,1.5731,1.5816,1.5458,1.5645
2016-08-26,1.6296,1.633,1.5288,1.5714
2016-08-29,1.5595,1.6245,1.5578,1.6227
2016-08-30,1.5663,1.5902,1.5595,1.5697
2016-08-31,1.58,1.5834,1.5527,1.5663
2016-09-01,1.5681,1.6177,1.5544,1.5783
2016-09-02,1.6024,1.6213,1.5391,1.5715
2016-09-05,1.6024,1.6024,1.6024,1.6024
2016-09-06,1.534,1.6178,1.5323,1.6024
2016-09-07,1.5391,1.5476,1.517,1.5391
2016-09-08,1.599,1.6179,1.5272,1.5374
2016-09-09,1.6749,1.6767,1.5921,1.6024
2016-09-12,1.6629,1.6958,1.6577,1.668
2016-09-13,1.7271,1.7498,1.6352,1.6594
2016-09-14,1.6976,1.741,1.6803,1.7219
2016-09-15,1.6907,1.7342,1.6595,1.6959
2016-09-16,1.6926,1.7013,1.6579,1.689
2016-09-19,1.7118,1.7118,1.677,1.6996
2016-09-20,1.6892,1.7083,1.6649,1.7048
2016-09-21,1.6511,1.7345,1.6511,1.6857
2016-09-22,1.6183,1.6546,1.6062,1.646
2016-09-23,1.6184,1.6305,1.6046,1.6218
2016-09-26,1.5839,1.6184,1.5719,1.6132
2016-09-27,1.5564,1.6046,1.5444,1.5874
2016-09-28,1.5719,1.5788,1.541,1.5547
2016-09-29,1.5599,1.5995,1.541,1.584
2016-09-30,1.5944,1.6151,1.5342,1.553
2016-10-03,1.6221,1.6273,1.591,1.5979
2016-10-04,1.6864,1.6899,1.61,1.629
2016-10-05,1.7021,1.7284,1.6673,1.6812
2016-10-06,1.7372,1.7442,1.69,1.7021
2016-10-07,1.7181,1.769,1.7164,1.7284
2016-10-10,1.7181,1.7181,1.7181,1.7181
2016-10-11,1.7638,1.7797,1.7181,1.7181
2016-10-12,1.7692,1.7992,1.7621,1.7674
2016-10-13,1.7411,1.7674,1.7253,1.7639
2016-10-14,1.7977,1.803,1.7481,1.7481
2016-10-17,1.766,1.8119,1.7554,1.7871
2016-10-18,1.7379,1.7855,1.7379,1.7713
2016-10-19,1.7432,1.7679,1.7274,1.7414
2016-10-20,1.7556,1.7662,1.7222,1.7503
2016-10-21,1.7347,1.7576,1.7294,1.7574
2016-10-24,1.7647,1.7735,1.7224,1.7382
2016-10-25,1.756,1.786,1.7401,1.7629
2016-10-26,1.7931,1.7949,1.7402,1.7542
2016-10-27,1.8536,1.8679,1.7896,1.7967
2016-10-28,1.8468,1.8771,1.8307,1.8519
2016-10-31,1.8255,1.8522,1.8237,1.8396
2016-11-01,1.8274,1.8773,1.8096,1.8344
2016-11-02,1.8025,1.8274,1.7724,1.8274
2016-11-03,1.8115,1.8311,1.7831,1.7991
2016-11-04,1.7762,1.8207,1.7691,1.8062
2016-11-07,1.8261,1.8314,1.8065,1.8278
2016-11-08,1.8547,1.8744,1.8048,1.8207
2016-11-09,2.0571,2.0882,1.7145,1.8565
2016-11-10,2.1501,2.1518,1.9896,2.0364
2016-11-11,2.1501,2.1501,2.1501,2.1501
2016-11-14,2.2614,2.3006,2.1659,2.1729
2016-11-15,2.2189,2.249,2.18,2.2472
2016-11-16,2.2225,2.2954,2.203,2.2207
2016-11-17,2.3026,2.3044,2.1854,2.2225
2016-11-18,2.3548,2.362,2.2654,2.3259
2016-11-21,2.3154,2.3548,2.3011,2.353
2016-11-22,2.3119,2.3352,2.2851,2.3011
2016-11-23,2.3498,2.4147,2.2906,2.3121
2016-11-24,2.3498,2.3498,2.3498,2.3498
2016-11-25,2.3572,2.4111,2.3482,2.3786
2016-11-28,2.3124,2.3482,2.3088,2.3374
2016-11-29,2.291,2.3484,2.2892,2.3088
2016-11-30,2.3809,2.4081,2.2892,2.291
2016-12-01,2.4481,2.4919,2.3756,2.3954
2016-12-02,2.3831,2.4463,2.3723,2.4372
2016-12-05,2.3941,2.4467,2.3381,2.3687
2016-12-06,2.3887,2.4014,2.3725,2.3959
2016-12-07,2.3401,2.3996,2.3383,2.3942
2016-12-08,2.4071,2.4234,2.3383,2.3455
2016-12-09,2.4675,2.4766,2.3947,2.4107
2016-12-12,2.4712,2.5262,2.4639,2.4821
2016-12-13,2.4713,2.4933,2.4367,2.4639
2016-12-14,2.5707,2.5836,2.4204,2.4695
2016-12-15,2.5967,2.6394,2.5633,2.5633
2016-12-16,2.5916,2.6194,2.5509,2.5986
2016-12-19,2.5382,2.5935,2.5271,2.5787
2016-12-20,2.5586,2.5882,2.5363,2.5363
2016-12-21,2.5348,2.5752,2.5348,2.5623
2016-12-22,2.5515,2.5755,2.5255,2.5348
2016-12-23,2.5373,2.5557,2.5243,2.552
2016-12-26,2.5373,2.5373,2.5373,2.5373
2016-12-27,2.5596,2.5744,2.5446,2.5446
2016-12-28,2.508,2.5651,2.5007,2.5651
2016-12-29,2.475,2.5099,2.4585,2.508
2016-12-30,2.4443,2.4866,2.4297,2.4732
2017-01-02,2.4443,2.4443,2.4443,2.4443
2017-01-03,2.4444,2.5162,2.4334,2.4463
2017-01-04,2.439,2.4756,2.4299,2.4499
2017-01-05,2.3443,2.4502,2.3425,2.4354
2017-01-06,2.4193,2.423,2.3319,2.3498
2017-01-09,2.3647,2.4304,2.361,2.4066
2017-01-10,2.3757,2.3921,2.3592,2.3665
2017-01-11,2.3721,2.3959,2.3267,2.3793
2017-01-12,2.3631,2.3631,2.305,2.3576
2017-01-13,2.3964,2.4294,2.3253,2.3613
2017-01-16,2.3964,2.3964,2.3964,2.3964
2017-01-17,2.3253,2.3744,2.3036,2.3744
2017-01-18,2.4296,2.4314,2.3272,2.329
2017-01-19,2.4739,2.4942,2.4112,2.4241
2017-01-20,2.4668,2.5112,2.4481,2.4739
2017-01-23,2.3971,2.4743,2.3787,2.4374
2017-01-24,2.4652,2.4708,2.3861,2.4026
2017-01-25,2.5116,2.5357,2.4468,2.4542
2017-01-26,2.5043,2.5526,2.4986,2.5098
2017-01-27,2.4843,2.5288,2.4788,2.508
2017-01-30,2.4881,2.4974,2.4603,2.4751
2017-01-31,2.4531,2.4975,2.431,2.4826
2017-02-01,2.4699,2.5162,2.4568,2.4587
2017-02-02,2.4737,2.4791,2.4312,2.4699
2017-02-03,2.4648,2.4982,2.4242,2.4755
2017-02-06,2.4077,2.4704,2.404,2.4666
2017-02-07,2.3931,2.4391,2.3655,2.4077
2017-02-08,2.3363,2.4004,2.3235,2.3931
2017-02-09,2.3948,2.4002,2.3239,2.3292
2017-02-10,2.4073,2.4305,2.3948,2.3984
2017-02-13,2.4358,2.4501,2.4144,2.4216
2017-02-14,2.4698,2.5004,2.4251,2.4341
2017-02-15,2.4932,2.522,2.4645,2.4752
2017-02-16,2.4467,2.4968,2.4359,2.495
2017-02-17,2.4147,2.4628,2.3986,2.4538
2017-02-20,2.4147,2.4147,2.4147,2.4147
2017-02-21,2.429,2.4594,2.4111,2.4343
2017-02-22,2.4129,2.4523,2.3897,2.4361
2017-02-23,2.372,2.4183,2.3702,2.4147
2017-02-24,2.3117,2.3827,2.3082,2.3755
2017-02-27,2.365,2.3685,2.3152,2.3206
2017-02-28,2.3899,2.3989,2.3348,2.3632
2017-03-01,2.4526,2.4688,2.3953,2.4132
2017-03-02,2.4779,2.5031,2.4508,2.467
2017-03-03,2.478,2.5196,2.469,2.4797
2017-03-06,2.4997,2.5051,2.4547,2.4744
2017-03-07,2.5179,2.5179,2.4889,2.4925
2017-03-08,2.5597,2.5815,2.5052,2.5197
2017-03-09,2.6053,2.6071,2.556,2.5578
2017-03-10,2.5745,2.6218,2.5727,2.6108
2017-03-13,2.6258,2.6258,2.5564,2.58
2017-03-14,2.6002,2.6277,2.5856,2.6185
2017-03-15,2.493,2.5985,2.493,2.5948
2017-03-16,2.5402,2.5402,2.484,2.493
2017-03-17,2.5005,2.5421,2.4878,2.5402
2017-03-20,2.4607,2.5114,2.4607,2.5042
2017-03-21,2.4175,2.497,2.4139,2.4626
2017-03-22,2.405,2.4212,2.3727,2.4103
2017-03-23,2.4194,2.4356,2.3853,2.4068
2017-03-24,2.4123,2.4358,2.3908,2.4176
2017-03-27,2.3782,2.3818,2.346,2.3818
2017-03-28,2.4178,2.4196,2.355,2.3782
2017-03-29,2.3765,2.425,2.3765,2.425
2017-03-30,2.4197,2.4233,2.3711,2.3837
2017-03-31,2.3874,2.4288,2.3856,2.4107
2017-04-03,2.3193,2.4036,2.3193,2.3928
2017-04-04,2.3605,2.3623,2.3122,2.3265
2017-04-05,2.3354,2.3821,2.3229,2.3587
2017-04-06,2.3408,2.3659,2.3247,2.3319
2017-04-07,2.3822,2.384,2.2694,2.3444
2017-04-10,2.3661,2.393,2.3463,2.3804
2017-04-11,2.2962,2.3553,2.2908,2.3499
2017-04-12,2.2392,2.3087,2.2374,2.2962
2017-04-13,2.2374,2.2694,2.2161,2.2445
2017-04-14,2.2374,2.2374,2.2374,2.2374
2017-04-17,2.2498,2.2587,2.1966,2.1966
2017-04-18,2.1682,2.257,2.1629,2.2516
2017-04-19,2.2143,2.2231,2.1735,2.1788
2017-04-20,2.232,2.2552,2.1965,2.2072
2017-04-21,2.248,2.248,2.2071,2.2391
2017-04-24,2.273,2.3232,2.2641,2.3106
2017-04-25,2.3322,2.3412,2.2659,2.2659
2017-04-26,2.3035,2.3485,2.2999,2.3304
2017-04-27,2.2946,2.3197,2.2802,2.3089
2017-04-28,2.2802,2.3341,2.2767,2.2928
2017-05-01,2.318,2.336,2.2767,2.2785
2017-05-02,2.2803,2.3378,2.2803,2.3162
2017-05-03,2.318,2.3252,2.2767,2.2803
2017-05-04,2.3541,2.3667,2.318,2.318
2017-05-05,2.3487,2.3777,2.3361,2.3505
2017-05-08,2.3868,2.3886,2.3253,2.3578
2017-05-09,2.3977,2.4141,2.3759,2.385
2017-05-10,2.4141,2.4141,2.3669,2.3868
2017-05-11,2.3874,2.421,2.3874,2.3944
2017-05-12,2.3257,2.3891,2.3204,2.3874
2017-05-15,2.3433,2.3503,2.3187,2.3222
2017-05-16,2.3257,2.3591,2.3046,2.3345
2017-05-17,2.2243,2.3046,2.2104,2.2941
2017-05-18,2.2294,2.2486,2.1791,2.2347
2017-05-19,2.2346,2.259,2.2225,2.2312
2017-05-22,2.2537,2.2537,2.2363,2.245
2017-05-23,2.2799,2.2887,2.224,2.231
2017-05-24,2.2502,2.2957,2.2467,2.2834
2017-05-25,2.2554,2.2676,2.2414,2.2536
2017-05-26,2.2465,2.2536,2.229,2.2536
2017-05-29,2.2465,2.2465,2.2465,2.2465
2017-05-30,2.2098,2.2465,2.2063,2.2412
2017-05-31,2.2028,2.2307,2.1941,2.2168
2017-06-01,2.2114,2.2376,2.2063,2.2097
2017-06-02,2.1591,2.2219,2.1418,2.2115
2017-06-05,2.1817,2.1869,2.1522,2.1574
2017-06-06,2.1451,2.1782,2.1278,2.1764
2017-06-07,2.1729,2.1816,2.1433,2.1503
2017-06-08,2.1885,2.2129,2.1763,2.1816
2017-06-09,2.2005,2.2268,2.1641,2.1711
2017-06-12,2.2145,2.2215,2.1848,2.2093
2017-06-13,2.2109,2.2249,2.1987,2.2162
2017-06-14,2.1256,2.2092,2.1013,2.2074
2017-06-15,2.1637,2.1707,2.1238,2.1256
2017-06-16,2.1514,2.1775,2.1427,2.1637
2017-06-19,2.1879,2.1914,2.1374,2.1549
2017-06-20,2.1565,2.1949,2.1495,2.1914
2017-06-21,2.1634,2.1756,2.1425,2.1617
2017-06-22,2.1477,2.1633,2.1372,2.1582
2017-06-23,2.1423,2.1649,2.1405,2.1477
2017-06-26,2.137,2.1596,2.1196,2.144
2017-06-27,2.2051,2.2139,2.1247,2.1387
2017-06-28,2.2279,2.256,2.1928,2.2051
2017-06-29,2.2666,2.2949,2.219,2.2244
2017-06-30,2.3037,2.3072,2.2594,2.2648
2017-07-03,2.3499,2.3516,2.2877,2.3143
2017-07-04,2.3499,2.3499,2.3499,2.3499
2017-07-05,2.3232,2.3552,2.3196,2.3321
2017-07-06,2.3659,2.3891,2.3178,2.3285
2017-07-07,2.3856,2.3945,2.3605,2.3677
2017-07-10,2.373,2.3909,2.3605,2.3838
2017-07-11,2.3605,2.3927,2.3534,2.3766
2017-07-12,2.3177,2.3569,2.2999,2.3552
2017-07-13,2.3444,2.3641,2.3035,2.3213
2017-07-14,2.3319,2.3551,2.2768,2.3498
2017-07-17,2.3141,2.3337,2.298,2.323
2017-07-18,2.259,2.3141,2.2554,2.3087
2017-07-19,2.2696,2.2802,2.2536,2.2643
2017-07-20,2.2589,2.2731,2.2359,2.2678
2017-07-21,2.2375,2.2678,2.2234,2.2642
2017-07-24,2.2552,2.2588,2.2269,2.2305
2017-07-25,2.3354,2.3354,2.2463,2.2552
2017-07-26,2.2872,2.3354,2.2765,2.3318
2017-07-27,2.3103,2.3264,2.2729,2.2836
2017-07-28,2.2889,2.3353,2.2853,2.3014
2017-07-31,2.2942,2.3031,2.2711,2.28
2017-08-01,2.2532,2.3192,2.2497,2.2996
2017-08-02,2.271,2.2817,2.2407,2.2532
2017-08-03,2.2212,2.2674,2.2159,2.2656
2017-08-04,2.262,2.2869,2.2176,2.2212
2017-08-07,2.253,2.2816,2.2513,2.2691
2017-08-08,2.2619,2.2887,2.2512,2.2548
2017-08-09,2.2476,2.2565,2.2085,2.253
2017-08-10,2.1975,2.2535,2.1958,2.2447
2017-08-11,2.1888,2.2202,2.1801,2.1923
2017-08-14,2.2185,2.2272,2.1958,2.1975
2017-08-15,2.2728,2.2816,2.2237,2.2237
2017-08-16,2.222,2.2834,2.2185,2.2658
2017-08-17,2.1853,2.2447,2.18,2.2272
2017-08-18,2.1939,2.2097,2.1608,2.1905
2017-08-21,2.1817,2.2079,2.1747,2.2079
2017-08-22,2.2131,2.2184,2.1852,2.1852
2017-08-23,2.166,2.2219,2.1642,2.2166
2017-08-24,2.1939,2.1956,2.1712,2.1712
2017-08-25,2.1659,2.2008,2.1606,2.1939
2017-08-28,2.1571,2.1781,2.1536,2.1729
2017-08-29,2.1292,2.1414,2.0841,2.1241
2017-08-30,2.1309,2.1536,2.1292,2.1292
2017-08-31,2.117,2.1518,2.117,2.1414
2017-09-01,2.1657,2.1657,2.0995,2.1257
2017-09-04,2.1657,2.1657,2.1657,2.1657
2017-09-05,2.0596,2.1482,2.0596,2.1482
2017-09-06,2.1046,2.1081,2.0527,2.0561
2017-09-07,2.0387,2.0994,2.0318,2.0994
2017-09-08,2.0507,2.0732,2.0144,2.0439
2017-09-11,2.1306,2.1358,2.0836,2.0871
2017-09-12,2.1672,2.1778,2.1236,2.1253
2017-09-13,2.1883,2.1988,2.1515,2.162
2017-09-14,2.1847,2.2234,2.1812,2.1848
2017-09-15,2.2023,2.2111,2.1742,2.176
2017-09-18,2.2287,2.2358,2.2058,2.2058
2017-09-19,2.2446,2.2446,2.211,2.2234
2017-09-20,2.2676,2.2871,2.2199,2.241
2017-09-21,2.2765,2.28,2.2428,2.2676
2017-09-22,2.2499,2.2747,2.2375,2.2711
2017-09-25,2.2198,2.2605,2.2127,2.2605
2017-09-26,2.2357,2.2446,2.2127,2.2198
2017-09-27,2.3103,2.3139,2.2357,2.2357
2017-09-28,2.3085,2.3568,2.2996,2.3032
2017-09-29,2.3336,2.339,2.2943,2.3103
2017-10-02,2.3408,2.3695,2.3157,2.3408
2017-10-03,2.3229,2.3623,2.3193,2.3408
2017-10-04,2.3229,2.3462,2.2979,2.3265
2017-10-05,2.348,2.357,2.3176,2.3283
2017-10-06,2.3589,2.4003,2.3462,2.3462
2017-10-09,2.3589,2.3589,2.3589,2.3589
2017-10-10,2.3607,2.3697,2.3176,2.3589
2017-10-11,2.3481,2.3643,2.3302,2.3607
2017-10-12,2.3177,2.3464,2.3159,2.3463
2017-10-13,2.273,2.3303,2.2712,2.3213
2017-10-16,2.3034,2.3106,2.2766,2.2855
2017-10-17,2.2998,2.3249,2.2945,2.298
2017-10-18,2.3465,2.3501,2.2963,2.2998
2017-10-19,2.3178,2.3429,2.2963,2.3429
2017-10-20,2.3845,2.3899,2.3142,2.3178
2017-10-23,2.3664,2.3954,2.361,2.3917
2017-10-24,2.4189,2.4262,2.361,2.3664
2017-10-25,2.4317,2.4736,2.4117,2.4135
2017-10-26,2.4609,2.4609,2.4063,2.4262
2017-10-27,2.4064,2.4756,2.4064,2.4554
2017-10-30,2.3684,2.4119,2.3648,2.4028
2017-10-31,2.3793,2.383,2.3558,2.3594
2017-11-01,2.3721,2.3993,2.3468,2.3793
2017-11-02,2.345,2.3776,2.3342,2.3685
2017-11-03,2.3325,2.3596,2.3217,2.3451
2017-11-06,2.3163,2.3523,2.3127,2.3415
2017-11-07,2.3145,2.3379,2.3019,2.3163
2017-11-08,2.3343,2.3343,2.3019,2.3037
2017-11-09,2.3416,2.3434,2.3133,2.3222
2017-11-10,2.3984,2.4037,2.3345,2.3363
2017-11-13,2.4055,2.4091,2.3682,2.3966
2017-11-14,2.3717,2.4126,2.37,2.4002
2017-11-15,2.3222,2.3735,2.3169,2.37
2017-11-16,2.3753,2.3771,2.3204,2.3204
2017-11-17,2.3435,2.3736,2.3346,2.37
2017-11-20,2.3666,2.3701,2.3222,2.3364
2017-11-21,2.3559,2.3719,2.3329,2.363
2017-11-22,2.3187,2.3738,2.317,2.3524
2017-11-23,2.3187,2.3187,2.3187,2.3187
2017-11-24,2.3418,2.3507,2.3223,2.3223
2017-11-27,2.3277,2.3525,2.3223,2.3401
2017-11-28,2.3277,2.3401,2.3082,2.3277
2017-11-29,2.3882,2.3935,2.3188,2.3312
2017-11-30,2.4097,2.4347,2.3775,2.3846
2017-12-01,2.3615,2.4223,2.3136,2.4097
2017-12-04,2.3723,2.4187,2.3687,2.4187
2017-12-05,2.3509,2.3937,2.3509,2.3741
2017-12-06,2.3385,2.3616,2.3118,2.3545
2017-12-07,2.3634,2.3741,2.3207,2.3367
2017-12-08,2.376,2.3903,2.3599,2.3741
2017-12-11,2.3886,2.3886,2.3493,2.3832
2017-12-12,2.4011,2.4191,2.3743,2.385
2017-12-13,2.3422,2.4245,2.3422,2.3993
2017-12-14,2.3493,2.3869,2.3422,2.3493
